company_name,stock_code,Industry,p_DII,p_hhi_count_gender,p_std_attrition_gender,p_cv_salary_gender,p_hhi_count_race,p_std_attrition_race,p_cv_salary_race
"MGT Capital Investments, Inc.",MGTI,Information Technology  ,0.156142365,0.584752555,0.103421112,0.584752555,0.327589661,0.216634864,0.402575194
"MIND Technology, Inc.",MIND,Energy  ,0.472491909,0.691451694,0.273320896,0.691451694,0.904400607,0.279156328,0.570920183
"MJ Biotech, Inc.",MJTV,Health Care  ,0.212003118,0.07416391,0.716890977,0.07416391,0.458581404,0.929451021,0.033340693
"MJ Harvest, Inc.",MJHI,Industrials  ,0.17408377,0.061207898,0.965694462,0.061207898,0.047735192,0.964858279,0.042276423
"MJ Holdings, Inc.",MJNE,Health Care  ,0.293063133,0.224182286,0.475830214,0.224182286,0.49937523,0.214189243,0.4374034
"MKS Instruments, Inc.",MKSI,Information Technology  ,0.603903559,0.622420357,0.418748593,0.622420357,0.58345021,0.53361769,0.760285686
"MMA Capital Holdings, Inc.",MMAC,Financials  ,0.212550607,0.555037648,0.079578525,0.555037648,0.296701327,0.251801441,0.507798494
MMA Global Inc.,LUSI,Consumer Staples  ,0.252788104,0.491550996,0.259165154,0.491550996,0.323777912,0.505244123,0.468702752
MNB Holdings Corporation,MNBO,Financials  ,0.855263158,0.688418788,0.445559458,0.688418788,0.981176049,0.292634107,0.978666189
"MOJO Organics, Inc.",MOJO,Consumer Staples  ,0.104089219,0.789680145,0.033756806,0.789680145,0.868135184,0.037251356,0.237677653
MP Materials Corp.,MP,Materials  ,0.702702703,0.3040655,0.646034099,0.3040655,0.588085827,0.226199262,0.865667421
"MPB BHC, INC.",MPHX,Financials  ,0.244939271,0.851649337,0.055193176,0.851649337,0.38382933,0.191353082,0.530297598
MRC Global Inc.,MRC,Industrials  ,0.732984293,0.623461092,0.660413722,0.623461092,0.66387921,0.703988714,0.71533101
MSA Safety Incorporated,MSA,Industrials  ,0.647905759,0.649361208,0.107799049,0.649361208,0.68873403,0.516608952,0.908943089
"MSC Industrial Direct Co., Inc.",MSM,Industrials  ,0.471204188,0.750406504,0.832583837,0.750406504,0.332171893,0.872386815,0.418350755
MSCI Inc.,MSCI,Financials  ,0.98582996,0.438687702,0.938283994,0.438687702,0.948368591,0.619895917,0.986016493
MVB Financial Corp.,MVBF,Financials  ,0.57388664,0.844209394,0.624184646,0.844209394,0.480458946,0.666333066,0.612316242
MVP Holdings Inc.,MVPT,Financials  ,0.706477733,0.379257798,0.270145509,0.379257798,0.887863033,0.518214572,0.840354966
"MW Investment Holding Group, Inc.",MEGH,Industrials  ,0.409685864,0.065272938,0.944751381,0.065272938,0.887108014,0.957932538,0.07340302
MYCELX Technologies Corporation,MYX,Industrials  ,0.248691099,0.282926829,0.157137351,0.282926829,0.352148664,0.041041426,0.614518002
MYR Group Inc.,MYRG,Industrials  ,0.431937173,0.204994193,0.451239882,0.204994193,0.474099884,0.676285751,0.554355401
Macatawa Bank Corporation,MCBC,Financials  ,0.220647773,0.464055217,0.648268941,0.464055217,0.137325206,0.221076861,0.349049839
"Mace Security International, Inc.",MACE,Information Technology  ,0.783008037,0.812161891,0.425275715,0.812161891,0.779002204,0.221685936,0.978875365
Mach7 Technologies Limited,M7T,Health Care  ,0.07248636,0.182873943,0.100979533,0.182873943,0.125762587,0.322316676,0.306837418
Mackinac Financial Corporation,MFNC,Financials  ,0.263157895,0.18330943,0.592975414,0.18330943,0.113033345,0.823258607,0.274202223
"MacroGenics, Inc.",MGNX,Health Care  ,0.971940764,0.852407203,0.809349367,0.852407203,0.883278207,0.669500278,0.940457791
"Macy's, Inc.",M,Consumer Discretionary  ,0.92092257,0.409955014,0.647384716,0.409955014,0.896967058,0.511997406,0.951010321
"Madison Ave Media, Inc.",KHZM,Communication Services  ,0.548589342,0.371804802,0.750304878,0.371804802,0.586108959,0.897940642,0.459808736
"Madison County Financial, Inc.",MCBK,Financials  ,0.004048583,0.212710649,0.086904165,0.212710649,0.118501255,0.24929944,0.084080316
Madison Square Garden Entertainment Corp.,MSGE,Communication Services  ,0.805642633,0.546604699,0.358536585,0.546604699,0.895946295,0.615990309,0.891186353
Madison Square Garden Sports Corp.,MSGS,Communication Services  ,0.780564263,0.698424994,0.704573171,0.698424994,0.76633101,0.614173228,0.759886276
"Madrigal Pharmaceuticals, Inc.",MDGL,Health Care  ,0.274356976,0.815729511,0.208250378,0.815729511,0.667622198,0.114165409,0.474203283
"Magellan Health, Inc.",MGLN,Health Care  ,0.624318005,0.33877251,0.573863184,0.33877251,0.585593532,0.708111544,0.672849047
"Magellan Midstream Partners, L.P.",MMP,Energy  ,0.546925566,0.388467375,0.865671642,0.388467375,0.435002529,0.78691067,0.491865785
"Magenta Therapeutics, Inc.",MGTA,Health Care  ,0.592361652,0.796839397,0.372700486,0.796839397,0.794340316,0.313021371,0.732317657
"Magnite, Inc.",MGNI,Communication Services  ,0.824451411,0.641363284,0.620731707,0.641363284,0.690937258,0.733797698,0.841819592
Magnolia Oil & Gas Corporation,MGY,Energy  ,0.789644013,0.783257461,0.470771144,0.783257461,0.849266566,0.200682382,0.940264362
"Maiden Lane Jewelry, Ltd.",MDNL,Consumer Discretionary  ,0.410214168,0.244957191,0.709630112,0.244957191,0.615150196,0.919098573,0.240587295
"MainStreet Bancshares, Inc.",MNSB,Financials  ,0.877530364,0.891807099,0.784545911,0.891807099,0.830494801,0.464171337,0.893599857
Maison Luxe Inc.,MASN,Consumer Discretionary  ,0.108731466,0.249746046,0.022975395,0.249746046,0.164852706,0.031128405,0.47986626
Majic Wheels Corp.,MJWL,Industrials  ,0.581151832,0.151103368,0.556854683,0.151103368,0.639372822,0.842503527,0.579210221
"Major League Football, Inc.",MLFB,Communication Services  ,0.065830721,0.66976504,0.092073171,0.66976504,0.137103021,0.380678377,0.219695012
Malaga Financial Corporation,MLGF,Financials  ,0.477732794,0.196038006,0.179829403,0.196038006,0.630692004,0.353082466,0.688598064
"Malibu Boats, Inc.",MBUU,Consumer Discretionary  ,0.336079077,0.344071978,0.92504481,0.344071978,0.317805834,0.223411154,0.34961477
"Malvern Bancorp, Inc.",MLVF,Financials  ,0.505060729,0.962531373,0.081786252,0.962531373,0.742291144,0.091072858,0.773395482
"MamaMancini's Holdings, Inc.",MMMB,Consumer Staples  ,0.141263941,0.124019312,0.012341198,0.124019312,0.829812915,0.10994575,0.336558815
"Mammoth Energy Services, Inc.",TUSK,Energy  ,0.563106796,0.423874557,0.845460199,0.423874557,0.513909965,0.723635236,0.496187087
ManTech International Corporation,MANT,Industrials  ,0.833769634,0.524738676,0.81947835,0.524738676,0.649477352,0.741695524,0.777700348
"Manhattan Associates, Inc.",MANH,Information Technology  ,0.912743972,0.572831096,0.513616926,0.572831096,0.947104789,0.64227186,0.944673574
"Manhattan Bridge Capital, Inc.",LOAN,Financials  ,0.468623482,0.445948369,0.023080783,0.445948369,0.784241664,0.100080064,0.741484403
"Manitex International, Inc.",MNTX,Industrials  ,0.30104712,0.321486643,0.469484775,0.321486643,0.308362369,0.297935103,0.503484321
MannKind Corporation,MNKD,Health Care  ,0.755261107,0.864829107,0.548459027,0.864829107,0.617199559,0.783347899,0.80635902
"Mannatech, Incorporated",MTEX,Consumer Staples  ,0.73605948,0.504224502,0.363702359,0.504224502,0.615570308,0.555515371,0.861203508
ManpowerGroup Inc.,MAN,Industrials  ,0.913612565,0.967131243,0.58216626,0.967131243,0.86097561,0.67654226,0.910220674
Manufactured Housing Properties Inc.,MHPC,Real Estate  ,0.056338028,0.376940133,0.246896552,0.376940133,0.33037694,0.096514745,0.181818182
"Manzo Pharmaceuticals, Inc.",MNZO,Health Care  ,0.999220577,0.029915472,0.870988293,0.029915472,0.99015068,0.769444665,0.997350408
"Maptelligent, Inc.",MAPT,Information Technology  ,0.164179104,0.745742336,0.556155751,0.745742336,0.150470848,0.780671231,0.139824967
"Marathon Digital Holdings, Inc.",MARA,Information Technology  ,0.075774971,0.192746945,0.420999325,0.192746945,0.174914847,0.1092154,0.207524394
Marathon Oil Corporation,MRO,Energy  ,0.857605178,0.679059181,0.552549751,0.679059181,0.727617602,0.693238213,0.883833249
Marathon Petroleum Corporation,MPC,Energy  ,0.844660194,0.608497724,0.687810945,0.608497724,0.618361153,0.789702233,0.8289273
"Maravai LifeSciences Holdings, Inc.",MRVI,Health Care  ,0.68589244,0.885115766,0.275623158,0.885115766,0.859242925,0.211488043,0.901229116
"Marchex, Inc.",MCHX,Communication Services  ,0.63322884,0.576039246,0.522560976,0.576039246,0.544539117,0.481223501,0.786508142
"Marcus & Millichap, Inc.",MMI,Real Estate  ,0.746478873,0.421286031,0.699310345,0.421286031,0.50886918,0.634048257,0.772727273
Margo Caribe Inc.,MRGO,Consumer Staples  ,0.089219331,0.148159324,0.132123412,0.148159324,0.807181654,0.010126582,0.226489265
MariMed Inc.,MRMD,Health Care  ,0.400623539,0.440132304,0.264792546,0.440132304,0.439838295,0.709462143,0.569809377
"Marijuana Company of America, Inc.",MCOA,Health Care  ,0.02416212,0.093936053,0.127020785,0.093936053,0.230944506,0.061730357,0.149554721
Marin Software Incorporated,MRIN,Information Technology  ,0.733639495,0.66990583,0.695926176,0.66990583,0.854437988,0.378605904,0.731817725
"MarineMax, Inc.",HZO,Consumer Discretionary  ,0.18121911,0.307067189,0.492585954,0.307067189,0.150776375,0.624189364,0.263119639
"Marinus Pharmaceuticals, Inc.",MRNS,Health Care  ,0.17147311,0.701359794,0.402325396,0.701359794,0.134288864,0.519265909,0.33127254
"Marizyme, Inc.",MRZM,Health Care  ,0.26578332,0.611833885,0.401529028,0.611833885,0.320837927,0.150154922,0.515345551
Markel Corporation,MKL,Financials  ,0.741902834,0.890372894,0.723432012,0.890372894,0.578522768,0.892814251,0.698547867
"Marker Therapeutics, Inc.",MRKR,Health Care  ,0.672642245,0.392355752,0.485864458,0.392355752,0.745314223,0.222928418,0.847206889
MarketAxess Holdings Inc.,MKTX,Financials  ,0.923076923,0.256005737,0.658504767,0.256005737,0.897454285,0.73468775,0.956256723
Marketing Worldwide Corp,MWWC,Consumer Discretionary  ,0.026359143,0.349876651,0.335180055,0.349876651,0.113771586,0.103437095,0.077336822
Markray Corp.,RVBR,Materials  ,0.150579151,0.051383399,0.975352113,0.05053642,0.059712027,0.971402214,0.099547511
Marlin Business Services Corp.,MRLN,Financials  ,0.50708502,0.978217999,0.4041144,0.978217999,0.443259233,0.849879904,0.551631409
"Marriott International, Inc.",MAR,Consumer Discretionary  ,0.899505766,0.8412422,0.559719733,0.8412422,0.881004208,0.705901427,0.910161361
Marriott Vacations Worldwide Corporation,VAC,Consumer Discretionary  ,0.901153213,0.870120447,0.800716963,0.870120447,0.870700914,0.599383917,0.842418956
"Marrone Bio Innovations, Inc.",MBII,Materials  ,0.930501931,0.887069452,0.463676798,0.887069452,0.950875212,0.433579336,0.988970588
"Mars Bancorp, Inc.",MNBP,Financials  ,0.042510121,0.75250986,0.124034119,0.75250986,0.119576909,0.180944756,0.209842237
"Marsh & McLennan Companies, Inc.",MMC,Financials  ,0.843117409,0.814001434,0.651078776,0.814001434,0.708587307,0.791933547,0.844030118
"Marten Transport, Ltd.",MRTN,Industrials  ,0.27617801,0.373635308,0.270846717,0.373635308,0.480720093,0.898165961,0.315563298
"Martin Marietta Materials, Inc.",MLM,Materials  ,0.501930502,0.382834557,0.509266123,0.382834557,0.594297007,0.65498155,0.637726244
Martin Midstream Partners L.P.,MMLP,Energy  ,0.233009709,0.608244815,0.329912935,0.608244815,0.477744057,0.188275434,0.445856634
"Marvell Technology, Inc.",MRVL,Information Technology  ,0.692307692,0.33019435,0.524532973,0.33019435,0.942496494,0.826355371,0.615431043
"MasTec, Inc.",MTZ,Industrials  ,0.782722513,0.299186992,0.583322626,0.299186992,0.787224158,0.805053226,0.754123113
Masco Corporation,MAS,Industrials  ,0.828534031,0.759930314,0.569831684,0.759930314,0.806736353,0.455944594,0.885598142
Masimo Corporation,MASI,Health Care  ,0.969602494,0.476809996,0.808871546,0.476809996,0.861521499,0.718916342,0.932582616
Masonite International Corporation,DOOR,Industrials  ,0.479057592,0.61475029,0.695618656,0.61475029,0.554936121,0.431319738,0.518931475
"MassRoots, Inc.",MSRT,Health Care  ,0.519095869,0.22675487,0.492235407,0.22675487,0.492319,0.881703345,0.580481342
"Mastech Digital, Inc.",MHH,Industrials  ,0.967277487,0.569802555,0.681870744,0.569802555,0.983739837,0.650121842,0.958420441
"MasterCraft Boat Holdings, Inc.",MCFT,Consumer Discretionary  ,0.05601318,0.370628356,0.085546684,0.370628356,0.286315484,0.30998703,0.203227213
Masterbeat Corporation,MSTO,Communication Services  ,0.072100313,0.015491867,0.002743902,0.015491867,0.13839401,0.902180497,0.139312484
Mastercard Incorporated,MA,Information Technology  ,0.935706085,0.864355841,0.704028809,0.864355841,0.802143859,0.719946122,0.929584549
Mastery Education,PEDH,Communication Services  ,0.285266458,0.71159308,0.353963415,0.71159308,0.32326362,0.452150212,0.477901266
Matador Resources Company,MTDR,Energy  ,0.644012945,0.690945878,0.802549751,0.690945878,0.561456753,0.409119107,0.664717844
"Match Group, Inc.",MTCH,Communication Services  ,0.893416928,0.961528531,0.617987805,0.961528531,0.703330751,0.798909752,0.893512536
"Matchaah Holdings, Inc.",MCHA,Consumer Staples  ,0.211895911,0.812914906,0.096914701,0.812914906,0.908267954,0.075949367,0.353492591
Materion Corporation,MTRN,Materials  ,0.482625483,0.629305477,0.388065234,0.629305477,0.420948617,0.487084871,0.762726244
"Matinas BioPharma Holdings, Inc.",MTNB,Health Care  ,0.724084178,0.137008453,0.217488254,0.137008453,0.938037486,0.485977596,0.885478766
"Matmown, Inc.",MTMW,Materials  ,0.281853282,0.827498588,0.02260934,0.827498588,0.777244495,0.076383764,0.666855204
Matrix Service Company,MTRX,Industrials  ,0.651832461,0.277351916,0.629962739,0.277351916,0.645876887,0.682057201,0.677235772
"Matson, Inc.",MATX,Industrials  ,0.712041885,0.73670151,0.418861621,0.73670151,0.76504065,0.394638964,0.842973287
"Mattel, Inc.",MAT,Consumer Discretionary  ,0.756177924,0.690901175,0.370050513,0.690901175,0.715861268,0.69228275,0.876144788
Matthews International Corporation,MATW,Industrials  ,0.486910995,0.771777003,0.751895156,0.771777003,0.306968641,0.686546107,0.533333333
Mauch Chunk Trust Financial Corp.,MCHT,Financials  ,0.21659919,0.156418071,0.109182137,0.156418071,0.4723019,0.360188151,0.410810326
"Maui Land & Pineapple Company, Inc.",MLP,Real Estate  ,0.943661972,0.559866962,0.769655172,0.559866962,0.702882483,0.785522788,0.903547672
"MaxCyte, Inc.",MXCT,Health Care  ,0.646141855,0.74678427,0.461893764,0.74678427,0.839103271,0.339636133,0.744756017
"MaxLinear, Inc.",MXL,Information Technology  ,0.87141217,0.427168904,0.507990097,0.427168904,0.982568624,0.46211696,0.925761996
Maxar Technologies Inc.,MAXR,Industrials  ,0.797120419,0.544599303,0.566619555,0.544599303,0.625783972,0.77440041,0.839372822
"Maxim Integrated Products, Inc.",MXIM,Information Technology  ,0.887485649,0.774293729,0.436641909,0.774293729,0.908635544,0.679313054,0.947188412
"Maximus, Inc.",MMS,Information Technology  ,0.94489093,0.843117612,0.64190862,0.843117612,0.839711481,0.858457739,0.931797606
Maxx Sports TV Inc.,AMXX,Industrials  ,0.045811518,0.976422764,0.2051908,0.976422764,0.101974448,0.294215724,0.163182346
"Mayville Engineering Company, Inc.",MEC,Industrials  ,0.057591623,0.577816492,0.227804189,0.577816492,0.158536585,0.309991022,0.189430894
McAfee Corp.,MCFE,Information Technology  ,0.884041332,0.731216189,0.428651812,0.731216189,0.784912843,0.890560108,0.931294638
"McCormick & Company, Incorporated",MKC,Consumer Staples  ,0.80669145,0.911888956,0.705263158,0.911888956,0.648159324,0.571066908,0.78560629
McDonald's Corporation,MCD,Consumer Discretionary  ,0.846787479,0.831809607,0.649991853,0.831809607,0.894935423,0.580415045,0.819159762
McGrath RentCorp,MGRC,Industrials  ,0.757853403,0.778397213,0.729538738,0.778397213,0.740301974,0.557906887,0.735656214
McKesson Corporation,MCK,Health Care  ,0.698363211,0.789562661,0.683523135,0.789562661,0.581330393,0.758480972,0.708692132
"Mchenry Bancorp, Inc.",MCHN,Financials  ,0.352226721,0.107655074,0.81224285,0.107655074,0.111061312,0.060348279,0.520437433
"Mechanical Technology, Incorporated",MKTY,Information Technology  ,0.33869116,0.30565017,0.299459824,0.30565017,0.460629132,0.111572567,0.589880294
Mechanics Bank,MCHB,Financials  ,0.946356275,0.63463607,0.722027095,0.63463607,0.882215848,0.940252202,0.93079957
MedMen Enterprises Inc.,MMEN,Health Care  ,0.791114575,0.725468578,0.70414908,0.725468578,0.761631753,0.767935171,0.732244057
MedSmart Group Inc.,MSGP,Health Care  ,0.067030398,0.051598677,0.044676276,0.051598677,0.819331128,0.005481846,0.131081181
"MedX Holdings, Inc.",MEDH,Consumer Discretionary  ,0.205930807,0.124655348,0.973602737,0.124655348,0.045131331,0.965304799,0.066288705
"Medallia, Inc.",MDLA,Information Technology  ,0.855338691,0.783410138,0.597456673,0.783410138,0.775796434,0.806038837,0.848405593
Medallion Financial Corp.,MFIN,Financials  ,0.601214575,0.807547508,0.377521325,0.807547508,0.683040516,0.417133707,0.746504123
"MediXall Group, Inc.",MDXL,Health Care  ,0.233047545,0.280485116,0.160547902,0.280485116,0.497096656,0.341383968,0.447265769
Media Technologies Inc.,MDTC,Communication Services  ,0.012539185,0.443325587,0.049695122,0.443325587,0.110766847,0.178073895,0.100284311
Media Way Corp.,MDAW,Information Technology  ,0.305396096,0.920557003,0.967702003,0.920557003,0.211781206,0.906835784,0.141233276
MediaTechnics Corporation,MEDT,Information Technology  ,0.079219288,0.13584452,0.24803061,0.13584452,0.244139451,0.396004041,0.184790263
"Medical Connections Holdings, Inc.",MCTH,Health Care  ,0.279812938,0.212201397,0.479174962,0.212201397,0.314075707,0.79891952,0.340325311
"Medical Marijuana, Inc.",MJNA,Health Care  ,0.323460639,0.382065417,0.458947201,0.382065417,0.389709666,0.455628823,0.470081696
"Medical Media Television, Inc.",MMTV,Communication Services  ,0.329153605,0.053188743,0.843597561,0.053188743,0.52904725,0.581465778,0.235978289
"MediciNova, Inc.",MNOV,Health Care  ,0.711613406,0.894377067,0.094369674,0.894377067,0.981036384,0.093588623,0.994480018
"Medicine Man Technologies, Inc.",SHWZ,Health Care  ,0.052221356,0.278721058,0.228000319,0.278721058,0.152958471,0.39326289,0.154117907
"Medifast, Inc.",MED,Consumer Staples  ,0.334572491,0.274290887,0.315063521,0.274290887,0.326493663,0.632549729,0.513153916
"Medifirst Solutions, Inc",MFST,Health Care  ,0.044427124,0.300036751,0.287966871,0.300036751,0.038221242,0.690553746,0.064694193
"Medite Cancer Diagnostics, Inc.",MDIT,Health Care  ,0.743569758,0.581183388,0.867404635,0.581183388,0.688864388,0.902121236,0.606609259
"Medpace Holdings, Inc.",MEDP,Health Care  ,0.670303975,0.463653069,0.893286613,0.463653069,0.454906284,0.824263129,0.621476411
